#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
233,South Pacific - Original Broadway Cast Recording: I'm Gonna Wash That Man Right Outa My Hair - Voice,Richard Rodgers,1949,79,24,70,-13,54,3:27,82,14,155,2957,Broadway
234,"Kiss Me, Kate: Another Op'nin, Another Show",Cole Porter,1949,111,38,79,-12,82,1:43,86,17,88,1873,Broadway
235,Don't Rain On My Parade,Barbra Streisand,2014-01-01,79,40,50,-8,58,2:45,83,42,28,6059,Broadway
236,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,2013-01-01,85,38,30,-8,29,5:54,73,57,323,8789,Broadway
237,Stars,Terrence Mann,1987-05-11,66,19,37,-17,21,2:58,87,40,56,4154,Broadway
238,Waiting for Life,Hailey Kilgore,2018-02-23,85,38,62,-10,43,3:25,67,40,417,9653,Broadway
239,So Much Better,Laura Bell Bundy,2007-07-16,79,59,59,-10,43,3:29,56,54,898,9201,Broadway
240,Dead Girl Walking,Carrie Hope Fletcher,2019-03-01,106,66,55,-5,36,3:24,34,48,418,4373,Broadway
241,Gimme Gimme,Sutton Foster,2002,176,21,33,-11,21,3:34,89,41,484,8260,Broadway
242,"Suddenly, Seymour - 1982 Original Cast",Alan Menken,1982-01-01,106,37,41,-13,37,3:28,53,37,57,9932,Broadway
243,You Oughta Know,Lauren Patten,2019-11-29,102,82,56,-4,49,4:19,8,42,424,3356,Broadway
244,I'm Gonna Wash That Man Right Outa My Hair,Kelli O'Hara,2008-05-21,119,19,62,-14,53,3:50,83,31,29,270,Broadway
245,Wig In A Box,Hedwig And The Angry Inch - Original Broadway Cast,2014-06-03,130,52,47,-8,35,5:07,49,27,583,6518,Broadway
246,Cabaret,Natasha Richardson,1998-06-30,121,23,63,-9,43,4:15,84,37,1010,1717,Broadway
247,When You're Home - Radio Edit,Mandy Gonzalez,2008-06-03,95,63,48,-6,36,3:19,61,31,156,5583,Broadway
248,I'm Here,Cynthia Erivo,2016-02-19,75,14,42,-9,16,4:32,71,46,753,9609,Broadway
249,Astonishing,Mindi Dickstein,2005-05-04,90,33,35,-8,17,4:35,90,41,157,312,Broadway
250,Home,Susan Egan,1994,171,10,23,-19,23,3:51,86,45,90,8619,Broadway
251,My Strongest Suit,Women of the Palace,2000-01-01,77,55,47,-6,47,5:16,6,40,425,1209,Broadway
252,Never Shut Up Again,T'Shan Williams,2019-03-01,124,75,74,-4,77,3:17,16,49,427,9492,Broadway
253,Maria,Matt Cavenaugh,2009-06-02,89,12,26,-13,6,3:02,89,34,899,6225,Broadway
254,Back to Before,Marin Mazzie,1998,88,28,30,-9,18,3:49,95,29,428,3905,Broadway
255,My Petersburg,Derek Klena,2017-06-09,134,36,56,-9,67,2:30,66,48,429,8246,Broadway
256,Here I Am,Dirty Rotten Scoundrels Original Broadway Cast,2005-05-11,102,44,67,-11,59,2:45,67,34,91,3053,Broadway
257,"Wherever He Ain't - From ""Mack & Mabel Original Cast Recording"" 1974/Reissue/Remastered 1992",Jerry Herman,1974-01-01,131,40,58,-12,61,3:03,81,19,92,5823,Broadway
258,Wait for Me (Reprise),André De Shields,2019-07-12,92,50,71,-6,20,3:12,58,45,584,4819,Broadway
259,Memory,Andrew Lloyd Webber,1981-01-01,95,13,24,-16,8,5:16,76,44,162,4676,Broadway
260,Broadway Baby,"New Broadway Cast of ""Follies""",2011-11-29,104,36,60,-9,65,3:23,63,28,158,7320,Broadway
261,Show Off,Sutton Foster,2006-01-01,86,45,47,-6,34,4:41,72,34,644,2891,Broadway
262,It All Fades Away,Steven Pasquale,2014-05-20,61,42,40,-8,23,4:55,52,35,159,1789,Broadway
263,Kiss Of The Spider Woman,Chita Rivera,1992-10-20,79,17,42,-14,51,2:32,76,29,160,7279,Broadway
264,My New Philosophy,Kristin Chenoweth,1999-03-09,103,32,76,-12,72,2:56,65,41,404,9621,Broadway
265,River Deep - Mountain High,Adrienne Warren,2019-08-08,86,78,36,-5,48,3:29,41,26,900,5504,Broadway
266,World Burn,Taylor Louderman,2018-05-18,180,73,24,-5,27,3:23,16,56,432,9834,Broadway
267,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,2013-01-01,115,55,35,-7,27,3:32,71,49,189,8338,Broadway
268,The More You Ruv Someone,Ann Harada,2003-10-06,83,27,49,-8,33,2:23,92,29,433,257,Broadway
269,The History of Wrong Guys,Annaleigh Ashford,2013-05-27,130,57,81,-6,53,3:48,30,46,245,8408,Broadway
270,The Lady's Improving,Beth Leavel,2018-12-14,172,49,43,-5,49,2:32,34,29,434,4785,Broadway
271,"Let It Go - From ""Frozen: The Broadway Musical""",Caissie Levy,2018-05-11,137,43,58,-5,12,3:47,32,45,901,2159,Broadway
272,"Dancing Queen - 1999 / Musical ""Mamma Mia""",Benny Andersson,1999-01-01,100,91,63,-4,81,3:42,4,24,62,5800,Broadway
273,I Know It's Today,Leah Greenhaus,2008-01-01,137,27,56,-9,42,5:17,83,48,435,3974,Broadway
274,"Diva's Lament (What Ever Happened To My Part?) - Original Broadway Cast Recording: ""Spamalot""",Sara Ramirez,2005-01-01,94,64,40,-5,31,2:33,78,37,902,7509,Broadway
275,Adelaide's Lament,Faith Prince,1992-07-07,92,12,58,-19,32,3:40,80,34,436,9263,Broadway
276,There Won't Be Trumpets,Lee Remick,1963,76,36,44,-10,52,2:37,75,22,437,4045,Broadway
277,Someone Like You,Lucy,2005-08-30,131,21,28,-11,9,3:46,89,40,163,574,Broadway
278,They Just Keep Moving The Line (SMASH Cast Version) (feat. Megan Hilty),SMASH Cast,2011,82,50,50,-6,40,2:57,42,37,438,4533,Broadway
279,I Can Do Better Than That,Sherie Rene Scott,2005-04-15,73,32,62,-11,73,5:11,72,34,94,4308,Broadway
280,The I Love You Song,25th Annual Putnam County Spelling Bee Original Cast,2005-06-01,162,25,29,-8,14,5:57,95,40,95,7572,Broadway
281,I'm Not Afraid of Anything,Andrea Burns,1997-03-11,84,32,46,-13,31,4:38,80,29,442,9779,Broadway
282,My Man,Barbra Streisand,1968-09-01,76,27,23,-12,14,2:12,84,45,246,1112,Broadway
283,Breathe,In The Heights' Original Broadway Company,2008-06-03,172,24,40,-11,14,4:04,85,51,443,8209,Broadway
284,Dogfight,Annaleigh Ashford,2013-05-21,97,63,63,-5,56,3:03,41,37,451,1008,Broadway
285,One Second and a Million Miles,Steven Pasquale,2014-05-20,68,41,26,-7,7,6:51,72,32,905,1679,Broadway
286,What Baking Can Do,Jessie Mueller,2016-06-03,128,55,70,-6,42,3:30,60,52,585,5288,Broadway
287,This Is Not Over Yet,Brent Carver,1999-04-27,132,39,49,-10,79,2:50,83,38,444,6298,Broadway
288,Happy Days Are Here Again,Barbra Streisand,1963-02-25,74,17,36,-14,20,3:04,89,39,452,6750,Broadway
289,Out Tonight,Daphne Rubin-Vega,1999-01-01,137,77,71,-6,76,3:49,2,36,58,8356,Broadway
290,Easy As Life,Heather Headley,2000-01-01,73,42,49,-9,15,4:14,50,33,35,3232,Broadway
291,I'd Give My Life For You - Original London Cast Recording/1989,Claude-Michel Schönberg,1988,181,16,23,-16,11,5:23,81,32,164,4023,Broadway
292,Pulled,Krysta Rodriguez,2010-01-01,125,48,51,-8,50,2:59,77,47,445,5892,Broadway
293,What I Was Born To Do,Bring It On: The Musical - Original Broadway Cast,2012-10-16,125,59,68,-4,49,4:53,34,48,168,865,Broadway
294,Always Starting Over,Idina Menzel,2014-06-02,138,43,32,-9,20,4:43,79,33,325,6501,Broadway
295,What I Did for Love,Marvin Hamlisch,2015-10-23,78,34,27,-8,21,3:46,83,33,117,4413,Broadway
296,On My Own,Frances Ruffelle,1987-05-11,109,8,32,-19,16,4:12,97,38,383,8934,Broadway
297,I Believe,Andrew Rannells,2011-05-17,167,45,38,-9,56,4:43,68,50,906,8754,Broadway
298,Rose's Turn,Rose,2008-08-26,121,50,63,-5,51,4:19,75,35,907,4418,Broadway
299,Take Me or Leave Me,Idina Menzel,2005-09-27,175,76,46,-3,87,3:51,32,55,485,6864,Broadway
300,Losing My Mind,Dorothy Collins,1971-01-01,103,5,31,-21,16,3:43,85,34,446,101,Broadway
301,You'll Never Walk Alone,Renée Fleming,2018-06-08,79,25,27,-11,4,2:54,98,28,463,3337,Broadway
302,Empty Chairs At Empty Tables,David Bryant,1987-05-11,86,7,26,-21,9,3:00,96,34,464,7719,Broadway
303,West Side Story: Act II: Somewhere,Leonard Bernstein,1961,97,6,23,-16,8,2:04,88,40,86,3567,Broadway
304,Corner of the Sky,Matthew James Thomas,2013-07-09,184,49,23,-8,22,2:56,42,45,465,3878,Broadway
305,Sweet Charity: Big Spender,Cy Coleman,1966,89,19,48,-13,19,3:38,76,34,59,6299,Broadway
306,Anything You Can Do,Bernadette Peters,1999-01-01,82,56,56,-6,50,3:18,77,49,30,3626,Broadway
307,Seventeen,Barrett Wilbert Weed,2014-06-10,77,22,34,-9,30,3:12,66,58,848,195,Broadway
308,I Can Hear the Bells,Marissa Jaret Winokur,2002-08-13,112,60,72,-6,50,4:05,75,33,586,6117,Broadway
309,Dentist!,Christian Borle,2019-12-20,136,76,76,-8,82,2:23,2,36,169,4179,Broadway
310,Michael in the Bathroom,George Salazar,2015-10-30,119,37,57,-8,43,4:58,82,55,908,2765,Broadway
311,At The End Of The Day,Robert Billig,1987-05-11,129,37,58,-17,63,4:43,84,37,16,7686,Broadway
312,Too Darn Hot,James T. Lane,2019-06-07,203,45,42,-8,47,6:47,25,21,468,7035,Broadway
313,"Sit Down, You're Rockin' the Boat",Walter Bobbie,1992-07-07,129,30,58,-16,52,2:57,84,39,469,5436,Broadway
314,Bend and Snap,Annaleigh Ashford,2007-07-16,125,62,81,-9,68,3:21,45,46,673,5336,Broadway
315,"Blow, Gabriel, Blow",Patti LuPone,1988,122,28,49,-17,55,5:17,81,22,103,8880,Broadway
316,Shall We Dance?,Kelli O'Hara,2015-06-02,106,27,54,-11,48,4:22,90,25,247,8009,Broadway
317,A Brand New Day,Diana Ross,1978-01-01,141,87,35,-7,27,7:49,33,49,587,8300,Broadway
318,I'm Here,The Original Broadway Cast Of 'The Color Purple',2005-01-01,89,24,31,-10,22,4:26,82,26,3,3958,Broadway
319,"Winner Takes It All - 1999 / Musical ""Mamma Mia""",Benny Andersson,1999-01-01,124,29,59,-10,35,4:08,56,33,113,4699,Broadway
320,We Both Reached for the Gun,Marcia Lewis,1997-01-27,138,49,61,-13,63,3:57,81,35,470,9776,Broadway
321,A New Life,Lucy,2005-08-30,135,21,26,-12,9,4:40,94,32,909,8552,Broadway
322,If Only (Quartet),Sierra Boggess as Ariel,2008-02-26,81,8,35,-19,23,4:55,92,37,170,7899,Broadway
323,So Long Dearie,Bette Midler,2017-05-12,124,46,55,-9,70,2:43,75,22,250,6988,Broadway
324,So Big / So Small,Rachel Bay Jones,2017-02-03,88,20,45,-10,28,4:12,81,49,171,5118,Broadway
325,I'm Not a Loser,Gavin Lee,2017-09-22,85,50,51,-7,43,4:38,61,38,471,1193,Broadway
326,Get Out And Stay Out,Stephanie J. Block,2009-07-14,77,40,49,-9,28,4:20,54,42,60,8482,Broadway
327,Mame: If He Walked into My Life,Jerry Herman,1966,92,22,34,-14,24,3:54,89,19,588,3351,Broadway
328,Hold Me in Your Heart,Billy Porter,2013-05-27,162,31,29,-9,34,3:04,64,34,674,8935,Broadway
329,1776: Is Anybody There?,Sherman Edwards,1969,92,32,42,-13,36,2:46,81,22,384,2266,Broadway
330,Betrayed,Nathan Lane,2001-03-26,149,50,57,-11,59,4:52,87,25,472,7272,Broadway
331,"Finale: Children Will Listen (From ""Into the Woods"")",Bernadette Peters,1988,124,27,45,-15,27,5:11,95,33,251,3290,Broadway
332,Confrontation,Jekyll Hyde,2005-08-30,84,53,29,-9,16,3:42,76,34,473,4135,Broadway
333,"How Could I Ever Know (From ""The Secret Garden"")",Rebecca Luker,1991,83,13,15,-17,5,4:08,95,28,474,5822,Broadway
334,You Haven't Seen the Last of Me,Stephanie J. Block,2019-04-12,137,56,40,-4,30,2:57,73,22,385,7112,Broadway
335,Curtain Call: Let the Sun Shine In - Reprise,Hair' Tribe,2009-05-25,196,90,13,-4,16,1:47,65,23,475,5873,Broadway
336,Home,Sophia Anne Caruso,2019-06-07,146,62,41,-7,19,3:48,29,51,590,3121,Broadway
337,When I Grow up (feat. Lauren Ward & Bailey Ryon),Original Broadway Cast Of Matilda The Musical,2013-09-26,79,25,48,-11,34,3:39,70,34,476,5195,Broadway
338,Get Me to the Church on Time,Norbert Leo Butz,2018-06-08,124,54,53,-7,67,5:20,69,21,174,5554,Broadway
339,Barry Is Going to Prom,Brooks Ashmanskas,2018-12-14,108,73,56,-6,70,2:34,37,27,477,9829,Broadway
340,Move On,Jake Gyllenhaal,2017-09-22,172,22,32,-11,17,4:39,86,28,910,1815,Broadway
341,Our Time,Jim Walton,1982,87,17,32,-14,16,4:21,92,18,478,7070,Broadway
342,When the World Was Mine,Brandi Burkhardt,2009-02-03,83,25,28,-11,10,2:53,84,28,488,6243,Broadway
343,There Are Worse Things I Could Do - From “Grease”,Stockard Channing,1978-04-04,101,25,49,-14,16,2:23,86,56,490,2320,Broadway
344,Larger Than Life,Stark Sands,2022-10-28,120,85,65,-5,84,2:10,1,37,491,952,Broadway
345,"Another Op'nin', Another Show",The Kiss Me Kate 2019 Broadway Company,2019-06-07,144,52,43,-6,31,3:59,61,23,492,6063,Broadway
346,Opening: I Hope I Get It,A Chorus Line Ensemble (2006),2006-10-09,141,36,56,-10,31,6:58,81,38,493,9333,Broadway
347,Willkommen,Alan Cumming,1998-06-30,92,48,52,-10,56,7:31,68,36,494,5559,Broadway
348,Prologue: Into The Woods,Into The Woods (Original Broadway Cast),1988,132,28,56,-15,56,11:59,91,37,495,7802,Broadway
349,Welcome To The Moulin Rouge!,Danny Burstein,2019-08-30,118,84,46,-5,59,7:41,0,49,496,7094,Broadway
350,Road to Hell,André De Shields,2019-07-26,99,65,51,-5,70,5:18,68,50,1011,2372,Broadway
351,Christopher Street - From “Wonderful Town Original Cast Recording” 1953/Reissue/Remastered 2001,Lehman Engel,2001-01-01,84,54,45,-8,69,3:24,89,13,498,4480,Broadway
352,Every Story Is A Love Story,Sherie Rene Scott,2000-01-01,84,14,43,-11,7,3:20,73,34,591,4340,Broadway
353,Anybody Have a Map?,Rachel Bay Jones,2017-02-03,108,60,63,-6,74,2:27,23,58,911,3878,Broadway
354,"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,2013-01-01,78,48,27,-8,21,6:41,69,48,483,9659,Broadway
355,The Ballad of Sweeney Todd,Stephen Sondheim,2006-01-24,124,37,51,-9,34,2:49,85,30,516,1109,Broadway
356,Welcome To The Rock,Joel Hatch,2017-03-10,168,67,66,-5,71,3:41,37,51,500,6819,Broadway
357,When You're An Addams,Company,2010-01-01,87,51,63,-9,84,4:25,63,45,501,5823,Broadway
358,We Dance,Once On This Island Storytellers,2018-02-23,90,30,59,-12,61,5:32,70,31,502,990,Broadway
359,"Opening – Oh, What A Beautiful Mornin’",Damon Daunno,2019-06-28,110,23,46,-9,28,3:37,86,32,504,6081,Broadway
360,Opening Up,Jessie Mueller,2016-06-03,161,72,59,-5,77,2:34,18,52,1012,1829,Broadway
361,Life Is Just A Bowl Of Cherries,Valarie Pettiford,1999-04-13,122,9,31,-18,8,2:31,77,19,914,4781,Broadway
362,Opening Night,The Producers Ensemble,2001-03-26,157,56,51,-9,64,1:43,80,24,505,5736,Broadway
363,Deliver Us,Mercedesz Csampai,2020-04-03,108,23,27,-12,9,6:37,10,43,506,3837,Broadway
364,Bikini Bottom Day,"Company of SpongeBob SquarePants, The New Musical",2017-09-22,137,71,56,-7,63,6:12,37,41,507,7521,Broadway
365,Company - Original Broadway Cast: Company,Stephen Sondheim,1970,75,60,33,-11,41,5:47,75,26,611,2458,Broadway
366,Too Much Exposition,Jeff McCarthy,2001-07-09,163,27,55,-16,40,3:15,85,27,508,6679,Broadway
367,Any Dream Will Do,Andrew Lloyd Webber,1991-01-01,126,48,80,-11,74,3:54,25,50,183,24,Broadway
368,16 Feet Beneath The Sea,Tonya Pinkins,2004-06-29,145,27,39,-15,8,1:45,73,18,509,273,Broadway
369,The Stars Look Down,Original Cast of Billy Elliot,2005-01-01,89,25,44,-13,21,7:31,88,30,915,2866,Broadway
370,Prologue: The Old Red Hills Of Home,Jeff Edgerton,1999-04-27,92,44,37,-11,37,6:33,63,33,510,6965,Broadway
371,Just Another Day,Alice Ripley,2009-05-05,83,60,52,-8,49,3:50,64,35,175,5231,Broadway
372,Not for the Life of Me,Sutton Foster,2002,184,22,43,-12,34,2:11,87,37,804,9057,Broadway
373,Arabian Nights,James Monroe Iglehart,2014-01-01,67,36,39,-9,49,6:17,41,39,177,6798,Broadway
374,Welcome to the Renaissance,Michael James Scott,2015-06-02,131,59,54,-7,58,4:46,49,40,511,8363,Broadway
375,Aquarius,Sasha Allen,2009-05-25,89,67,49,-7,53,3:18,63,33,512,9635,Broadway
376,Prologue,"Original Broadway Company of Natasha, Pierre and the Great Comet of 1812",2017-05-19,106,44,54,-9,74,4:22,74,41,514,7588,Broadway
377,Magic to Do,Patina Miller,2013-07-09,125,62,35,-7,25,4:35,11,39,178,1553,Broadway
378,Annie: Maybe,Charles Strouse,1972,91,10,32,-13,19,2:37,85,36,89,4527,Broadway
379,Overture,Original Broadway Cast Of Jagged Little Pill,2019-11-29,186,82,37,-4,18,1:12,6,35,515,3592,Broadway
380,Beautiful,Barrett Wilbert Weed,2014-06-10,95,39,56,-8,50,8:19,69,60,1082,8584,Broadway
381,"Overture / Food, Glorious Food",Oliver! Ensemble,2001-08-07,85,8,39,-18,32,4:29,85,18,518,5669,Broadway
382,I Whistle A Happy Tune,Kelli O'Hara,2015-06-02,97,23,68,-10,54,2:44,96,21,453,2863,Broadway
383,The 25th Annual Putnam County Spelling Bee,25th Annual Putnam County Spelling Bee Original Cast,2005-06-01,170,34,52,-9,60,4:45,74,33,592,1742,Broadway
384,Live in Living Color,Aaron Tveit,2011-05-23,175,80,47,-6,57,3:15,65,38,754,3514,Broadway
385,Move (You're Steppin' On My Heart) - Dreamgirls/Broadway/Original Cast Version,Jennifer Holliday,2006-01-01,168,76,47,-7,92,1:56,16,26,918,6895,Broadway
386,Only Us,Laura Dreyfuss,2017-02-03,69,35,47,-7,24,3:47,71,57,1013,9924,Broadway
387,You're the Top,Sutton Foster,2011-09-06,106,39,66,-8,73,5:01,82,35,935,4113,Broadway
388,I Dreamed A Dream,Patti LuPone,1985-01-01,94,18,21,-13,5,4:28,97,45,187,9694,Broadway
389,I'll Cover You,Wilson Jermaine Heredia,1999-01-01,111,54,66,-10,84,2:29,39,36,387,5140,Broadway
390,Agony,Gavin Creel,2022-09-30,139,31,41,-11,34,2:26,84,44,179,8350,Broadway
391,All I've Ever Known - Radio Edit,Eva Noblezada,2019-11-22,120,26,66,-12,24,3:53,87,30,181,380,Broadway
392,Move On,Mandy Patinkin,1984,91,24,41,-14,25,3:39,94,29,13,720,Broadway
393,Unworthy of Your Love,Greg Germann,1991-08-12,133,9,38,-19,20,3:31,86,24,522,3665,Broadway
394,Burn,Phillipa Soo,2015-09-25,100,43,58,-9,26,3:45,75,30,675,8327,Broadway
395,People,Barbra Streisand,2014-01-01,86,11,21,-14,14,3:26,92,27,676,5197,Broadway
396,Waltz For Eva And Che,Andrew Lloyd Webber,2006-01-01,93,37,46,-7,21,4:02,95,22,203,4663,Broadway
397,I'll Never Fall In Love Again,Kristin Chenoweth,2010-06-21,117,9,61,-16,26,3:17,84,24,565,5814,Broadway
398,Camelot: If Ever I Would Leave You,Frederick Loewe,1960,71,28,31,-13,39,3:11,96,34,182,3487,Broadway
399,Sarah Brown Eyes,Audra McDonald,1998,90,11,32,-19,14,3:27,89,24,919,3292,Broadway
400,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,2013-01-01,90,7,34,-19,17,2:59,96,49,645,4565,Broadway
401,Without You,Daphne Rubin-Vega,1999-01-01,119,38,56,-11,21,4:21,77,31,388,71,Broadway
402,The Beauty Is,Kelli O'Hara,2005-05-24,69,16,28,-15,33,3:08,92,31,677,3227,Broadway
403,So in Love,Kelli O'Hara,2019-06-07,78,27,14,-9,7,4:21,89,27,867,2014,Broadway
404,A Little Fall Of Rain - Live,Lea Salonga,1996-01-01,143,5,32,-28,13,3:48,89,36,184,421,Broadway
405,If I Can't Love Her,Terrence Mann,1994,84,6,30,-21,14,4:06,87,41,389,4250,Broadway
406,Don't Cry For Me Argentina,Patti LuPone,2018-06-01,87,12,22,-16,9,5:20,91,29,259,7117,Broadway
407,"The Song That Goes Like This - Original Broadway Cast Recording: ""Spamalot""",Christopher Sieber,2005-01-01,181,69,24,-4,24,2:54,72,37,523,9025,Broadway
408,You Are My Home,Christine Andreas,1998-01-30,89,28,22,-12,18,3:32,93,23,524,1861,Broadway
409,Side Show: I Will Never Leave You - Voice,Henry Krieger,1997-12-09,85,27,41,-13,25,3:02,86,22,185,4123,Broadway
410,Sun And Moon - Original London Cast Recording/1989,Claude-Michel Schönberg,1988,77,5,19,-22,13,2:58,90,37,920,7111,Broadway
411,Still Hurting,Sherie Rene Scott,2005-04-15,133,16,34,-13,7,5:01,86,36,1014,9699,Broadway
412,Who I'd Be,Daniel Breaker,2008-01-01,190,64,31,-7,40,3:59,67,50,526,2270,Broadway
413,Agony,Robert Westenberg,1988,96,22,50,-13,37,2:28,94,35,61,9155,Broadway
414,Some Girls,Isaac Powell,2018-02-23,146,18,37,-16,30,3:11,84,27,527,7705,Broadway
415,If I Loved You,Joshua Henry,2018-06-08,78,17,37,-14,16,9:07,96,31,921,3251,Broadway
416,Still,Maury Yeston,1980-01-01,77,18,24,-19,10,2:32,95,18,390,972,Broadway
417,Something Wonderful,Ruthie Ann Miles,2015-06-02,87,21,23,-13,14,2:51,96,19,528,6458,Broadway
418,Dear Theodosia,Leslie Odom Jr.,2015-09-25,107,22,60,-10,27,3:04,91,64,593,5139,Broadway
419,Follow Your Heart,Hunter Foster,2001-07-09,149,11,48,-17,24,4:47,93,31,192,2595,Broadway
420,Beauty and the Beast,Beth Fowler,1994,85,3,32,-22,9,3:35,92,32,193,6016,Broadway
421,Days and Days,Judy Kuhn,2015-05-19,133,18,47,-13,26,3:28,84,29,96,6873,Broadway
422,Not My Father's Son,Billy Porter,2013-05-27,141,13,45,-14,23,5:57,80,36,868,5095,Broadway
423,In His Eyes,"Emma, Lucy",2005-08-30,111,30,30,-9,15,4:01,85,35,529,4373,Broadway
424,Suite Two: Edge of the Forest,Imogen Heap,2018-11-02,61,21,10,-17,3,2:18,66,27,530,4810,Broadway
425,Lily's Eyes,Robert Westenberg,1991,90,25,23,-14,19,3:09,94,32,391,6408,Broadway
426,"Once Upon a Time (From ""All American"")",Jason Graae,1997-05-15,90,44,17,-11,16,3:09,94,11,531,1840,Broadway
427,Act II: No One Is Alone,Stephen Sondheim,2002-06-18,86,11,30,-17,19,3:24,97,18,689,390,Broadway
428,1776: Momma Look Sharp,Sherman Edwards,1969,74,5,22,-23,16,3:24,94,21,755,1616,Broadway
429,"""Ten Minutes Ago""",Santino Fontana,2013-05-17,76,18,43,-12,24,2:53,90,40,532,2189,Broadway
430,The Pajama Game: Hey There,Richard Adler,1954,85,19,27,-12,17,3:32,97,21,392,8886,Broadway
431,Meadowlark (Live),Patti LuPone,2017-09-29,107,55,42,-10,45,4:54,86,14,345,1955,Broadway
432,Dulcinea,Brian Stokes Mitchell,2003-01-06,131,32,40,-11,40,3:11,89,28,195,4111,Broadway
433,"Not a Day Goes By (From ""Merrily We Roll Along"") - Live",Bernadette Peters,1982,73,12,22,-14,11,3:43,96,22,454,2303,Broadway
434,Left Behind - Original Broadway Cast Recording/2006,Jonathan Groff,2006-01-01,93,33,26,-11,30,4:17,69,37,849,1463,Broadway
435,What It Means to Be a Friend,Allie Trimm,2008-09-30,88,38,57,-7,19,3:18,65,31,196,8541,Broadway
436,I Believe In You (Reprise),Christopher J. Hanke,2011-01-01,59,6,31,-17,32,1:28,96,16,534,81,Broadway
437,I Found Someone,Stephanie J. Block,2019-04-12,110,70,42,-4,35,2:39,15,18,756,3664,Broadway
438,Loving You,Original Broadway Cast Of 'Passion',1994-01-01,81,5,32,-25,9,2:07,95,31,922,476,Broadway
439,Stars and the Moon,Jason Robert Brown,1998-09-15,86,13,37,-16,25,4:24,97,24,535,9101,Broadway
440,Elaborate Lives,Adam Pascal,2000-01-01,117,17,38,-12,11,4:29,69,30,97,5704,Broadway
441,Some Enchanted Evening,Paulo Szot,2008-05-21,82,13,22,-18,22,2:58,98,33,536,5025,Broadway
442,Unsuspecting Hearts,Carmen Cusack,2012-09-25,120,42,45,-6,26,3:12,73,28,537,2406,Broadway
443,It Never Was You,Ben Davis,2011-06-28,114,15,37,-17,20,5:31,93,10,538,5399,Broadway
444,Stop The World,Lee MacDougall,2017-03-10,179,38,46,-8,48,2:20,67,39,541,8200,Broadway
445,I Miss The Music,The Original Broadway Cast Of 'Curtains',2007-01-01,74,7,55,-20,24,5:08,90,27,197,8066,Broadway
446,Feed The Birds - London Cast Recording,Julia Sutton as Bird Woman,2005-01-01,64,7,33,-17,13,3:40,93,26,542,1740,Broadway
447,Playing Nancy,Rebecca Faulkenberry,2017-04-21,71,29,53,-8,24,3:12,83,29,543,5209,Broadway
448,They Were You,Tom Jones,2000-01-01,87,5,34,-18,24,2:46,95,20,198,9207,Broadway
449,"‘Til I Hear You Sing - From ""Love Never Dies""",Andrew Lloyd Webber,2010,122,28,29,-15,9,4:20,77,37,223,1047,Broadway
450,Hopelessly Devoted To You - From “Grease”,Olivia Newton-John,1978-04-04,111,34,59,-13,32,3:05,29,73,544,4793,Broadway
451,Helpless,Phillipa Soo,2015-09-25,79,49,69,-7,74,4:10,33,67,869,1402,Broadway
452,A Heart Full Of Love,Judy Kuhn,1987-05-11,66,13,26,-20,8,2:23,97,35,594,5070,Broadway
453,Green Green Dress - bonus track,Andrew Garfield,2021-11-12,152,78,62,-6,63,2:33,1,56,1088,9193,Broadway
454,All I've Ever Known,Eva Noblezada,2019-07-26,120,28,65,-11,21,4:03,89,53,923,5099,Broadway
455,Come Home with Me,Reeve Carney,2019-07-26,184,31,50,-11,39,1:48,81,52,545,6774,Broadway
456,A Guy That I'd Kinda Be Into,Stephanie Hsu,2015-10-30,134,47,50,-7,49,2:44,76,52,546,5602,Broadway
457,It Only Takes a Taste,Drew Gehling,2016-06-03,111,26,75,-12,37,3:09,55,49,199,7216,Broadway
458,"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,2013-01-01,118,45,47,-8,19,3:46,75,47,805,444,Broadway
459,Stupid With Love,Erika Henningsen,2018-05-18,122,48,79,-7,66,2:57,39,47,98,5053,Broadway
460,Think Of Me,Andrew Lloyd Webber,1987-01-01,103,11,38,-16,23,4:09,91,44,241,9710,Broadway
461,Something To Believe In,Jeremy Jordan,2012-04-10,132,30,46,-11,27,3:32,42,43,595,6809,Broadway
462,You Matter to Me,Drew Gehling,2016-06-03,102,23,43,-12,15,4:21,84,49,924,5478,Broadway
463,What You Mean To Me - Original Broadway Cast Recording,Matthew Morrison,2015-07-17,72,29,41,-10,31,3:35,84,43,200,5653,Broadway
464,Can You Feel The Love Tonight,Heather Headley,1997-01-01,71,16,19,-13,9,4:59,90,41,290,9756,Broadway
465,My Junk - Original Broadway Cast Recording/2006,Lea Michele,2006-01-01,118,57,73,-7,67,2:26,17,40,1055,4692,Broadway
466,Sunrise,Mandy Gonzalez,2008-06-03,113,14,39,-14,13,4:09,77,39,926,8219,Broadway
